172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-main.jpg HTTP/1.1" 200 67343 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-pants.jpg HTTP/1.1" 200 38370 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-t-shirts.png HTTP/1.1" 200 6230 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-erin.jpg HTTP/1.1" 200 21630 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-performance.jpg HTTP/1.1" 200 24546 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/wysiwyg/home/home-eco.jpg HTTP/1.1" 200 83128 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/m/b/mb02-gray-0.jpg HTTP/1.1" 200 9330 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/w/b/wb04-blue-0.jpg HTTP/1.1" 200 7734 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/m/h/mh07-gray_main.jpg HTTP/1.1" 200 8369 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/catalog/product/cache/small_image/240x300/beff4985b56e3afdbeabfc89641a4582/w/s/ws12-orange_main.jpg HTTP/1.1" 200 6885 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
